"","state","account.length","international.plan","voice.mail.plan","number.vmail.messages","total.day.minutes","total.day.calls","total.day.charge.permin","total.eve.minutes","total.eve.calls","total.eve.charge.permin","total.night.minutes","total.night.calls","total.night.charge.permin","total.intl.minutes","total.intl.calls","total.intl.charge.permin","number.customer.service.calls","Churn","decision.prediction","random.prediction","knn.predict","naive.bayes.predict"
"670","NJ",-0.980469607829445," yes"," no",-0.542369810884019,-1.60818823433318,-0.415915015823314,0.169958847736626,0.913726260532996,-0.393363258573525,0.0849815346737792,0.730503634146254,0.857418589265315,0.0450212765957447,-0.0787400419589875,-1.09373050244951,0.27029702970297,-0.456451216166393," True."," True."," True."," True."," True."
"671","WI",0.336808511822684," no"," yes",1.18201920323276,-1.79164541292958,-0.415915015823314,0.170011402508552,0.387883396153708,0.918208917987415,0.0850206138341731,-0.545061666152823,-0.639748400441668,0.0450028885037551,0.796746174657054,0.0406242758052674,0.269918699186992,-0.456451216166393," False."," False."," False."," False."," False."
"672","WV",0.543440373728901," no"," yes",1.8567801218002,0.114378116277302,-1.26477187672178,0.170010729613734,0.151875181432295,-0.445826145635963,0.0850169163847269,-1.00871625834554,-1.00113353588818,0.0450199203187251,0.71715651860105,-1.09373050244951,0.270247933884298,-0.456451216166393," False."," False."," False."," False."," False."
"674","WY",0.517611390990624," no"," no",-0.542369810884019,1.00269708632306,-0.36286146201716,0.170008605851979,-0.177294170679149,-1.70493543513447,0.0850261780104712,0.277152477335597,1.99320044352578,0.0449765258215962,-1.03381591463103,0.0406242758052674,0.27012987012987,-0.456451216166393," False."," False."," False."," False."," False."
"675","ME",0.672585287420286," no"," no",-0.542369810884019,-0.557654495844275,1.069584490749,0.169986807387863,-0.0303065983526554,-0.393363258573525,0.085007571933367,-0.538879604923587,-0.433242608757946,0.0449826989619377,0.518182378461041,-0.526553113322119,0.269827586206897,1.10116844511117," False."," False."," False."," True."," False."
"676","LA",0.905046132064779," no"," no",-0.542369810884019,-0.159842087519434,-0.946450553884856,0.169976771196283,0.317494981236795,1.1805233532996,0.0850162866449511,-0.31426471359467,-0.484869056678876,0.0449810092240912,0.319208238321031,1.17497905406004,0.27027027027027,1.10116844511117," False."," False."," False."," False."," False."
"677","WI",-1.26458841795049," no"," no",-0.542369810884019,1.55306862211229,-0.575075677241777,0.16998850134151,-0.5250957502686,0.131265612050851,0.0850172215843858,1.30337464138881,-0.0718574733114328,0.0450152207001522,0.120234098181022,0.0406242758052674,0.269811320754717,-0.456451216166393," False."," False."," False."," False."," False."
"678","NH",0.362637494560961," no"," no",-0.542369810884019,-1.08292136508873,0.53904895268746,0.170016077170418,-0.0717115483037804,0.970671805049853,0.0850076491585926,-0.689309761501669,-0.536495504599807,0.0449729078868152,-0.0389452139309858,0.0406242758052674,0.269607843137255,0.322358614472388," False."," False."," False."," False."," False."
"679","HI",0.827559183849948," no"," no",-0.542369810884019,-1.03657428839069,0.114620522238227,0.170031545741325,-1.14824024703303,0.236191386175726,0.0850104094378904,1.03136394730242,0.909045037186246,0.0449919871794872,0.438592722405037,2.30933383231481,0.270175438596491,0.322358614472388," False."," False."," False."," False."," False."
"680","WV",0.827559183849948," no"," no",-0.542369810884019,-1.36100382527697,0.432941845075152,0.17,-0.365686692956768,-0.813066355073026,0.0849917537108301,0.174118123514993,-0.278363264995155,0.045,0.557977206489042,-0.526553113322119,0.27008547008547,-0.456451216166393," False."," False."," False."," False."," False."
"681","UT",2.32564018267002," no"," no",-0.542369810884019,0.977592419778293,-0.36286146201716,0.170012981393336,-0.355335455468987,-0.393363258573525,0.0849780701754386,0.569770042186112,-0.536495504599807,0.0449823943661972,-0.198124526042993,0.607801664932654,0.270408163265306,1.87997827574995," False."," False."," True."," False."," False."
"682","HI",1.96403442433414," no"," no",-0.542369810884019,0.133689398234819,-1.31782543052793,0.170010672358591,-1.13788900954525,2.17731820748592,0.0849930843706777,0.744928443681138,0.134648318372289,0.0450148493848112,-0.0389452139309858,-1.66090789157689,0.269607843137255,-0.456451216166393," False."," False."," False."," False."," False."
"683","VT",-1.05795655604428," no"," no",-0.542369810884019,-0.27184752287303,0.804316721718231,0.170012019230769,-2.54151681288839,0.970671805049853,0.0850260416666667,1.24773609032569,-1.15601287965097,0.0449826989619377,0.239618582265028,-0.526553113322119,0.269724770642202,1.10116844511117," False."," False."," False."," False."," False."
"684","TX",0.00103173622508282," yes"," no",-0.542369810884019,-0.154048702932179,1.01653093694285,0.170028985507246,-0.0220256083624303,0.341117160300602,0.0849874055415617,0.631590654478474,0.28952766213508,0.0450043440486533,0.916130658741059,-0.526553113322119,0.26984126984127,-0.456451216166393," False."," False."," False."," False."," False."
"685","MD",0.181834615393022," no"," no",-0.542369810884019,-0.746905059027938,-0.734236338660239,0.170028208744711,-0.17108342818648,0.0263398379259758,0.0849973863042342,-1.35903306133559,1.37368306847462,0.0449850299401198,0.239618582265028,-0.526553113322119,0.269724770642202,-0.456451216166393," False."," False."," False."," False."," False."
"686","TN",1.98986340707241," yes"," yes",2.08170042798935,-0.405095368379894,-0.203700800598698,0.170031347962382,-1.21862866194994,-0.0261230491364619,0.0850035536602701,-0.479119679707637,-0.0202310253905024,0.0449801474758934,-1.94909695927508,0.0406242758052674,0.27037037037037,2.65878810638873," True."," True."," True."," True."," False."
"687","GA",0.0526897017016369," no"," no",-0.542369810884019,0.741994779896591,1.33485225977977,0.169986295111923,0.785370915684509,-0.0785859361988995,0.0850105263157895,-0.202987611468418,-2.44667407767423,0.0450184501845018,0.279413410293029,1.17497905406004,0.27,0.322358614472388," False."," False."," False."," False."," False."
"688","MA",0.879217149326502," no"," no",-0.542369810884019,-0.806770033096239,0.114620522238227,0.170007209805335,1.19942041519576,-0.813066355073026,0.0850097087378641,-0.699613196883729,-0.381616160837015,0.044987922705314,-0.99402108660303,-1.66090789157689,0.27051282051282,0.322358614472388," False."," False."," False."," False."," False."
"689","ND",0.491782408252347," yes"," no",-0.542369810884019,-0.432131163120418,0.114620522238227,0.170018975332068,2.39188297378816,-0.235974597386212,0.0849888924151063,-0.483241053860461,0.444407005897872,0.0449744463373083,1.43346342310508,-1.09373050244951,0.26978417266187,1.10116844511117," True."," True."," True."," True."," True."
"690","NJ",-0.851324694138059," no"," no",-0.542369810884019,-1.59467033696292,2.07760201306593,0.16996935648621,-0.549938720239275,0.0788027249884134,0.085028901734104,1.29101051893034,-0.381616160837015,0.0450038138825324,-0.436893494211004,0.0406242758052674,0.269565217391304,-0.456451216166393," False."," False."," False."," False."," False."
"691","NH",0.853388166588225," no"," no",-0.542369810884019,-1.48652715800082,0.326834737462844,0.170048309178744,-0.527165997766156,0.131265612050851,0.0850086157380816,1.00251432823265,-0.226736817074224,0.0450040290088638,0.557977206489042,-1.09373050244951,0.27008547008547,2.65878810638873," True."," True."," True."," True."," True."
"692","NJ",0.414295460037515," no"," no",-0.542369810884019,0.498672627231882,0.751263167912077,0.169995152690257,0.495536266026633,-0.183511710323775,0.0850111856823266,0.71607882461137,1.01229793302811,0.0449850618864703,-0.874636602519025,1.17497905406004,0.27037037037037,0.322358614472388," False."," False."," False."," False."," False."
"693","FL",0.750072235635117," no"," yes",1.25699263862915,0.599091293410968,1.17569159836131,0.170023640661939,-0.324281743005643,0.760820256800103,0.0849918433931485,-0.275111659142841,0.186274766293219,0.0450053705692803,1.27428411099308,-1.66090789157689,0.27037037037037,1.10116844511117," False."," False."," False."," False."," False."
"694","SC",-0.102284194728025," no"," no",-0.542369810884019,0.940900984059011,0.220727629850535,0.169982547993019,-0.738331242516894,1.70515222392398,0.0849908480780964,-0.19474486316277,-1.67227735886028,0.0449763282482904,-1.15320039871504,1.17497905406004,0.27027027027027,1.10116844511117," False."," False."," False."," False."," False."
"695","WY",-0.799666728661505," no"," no",-0.542369810884019,-1.07133459591422,-0.150647246792544,0.17,1.96541198929157,0.708357369737665,0.0849915110356537,0.126722320757514,-1.25926577549283,0.045017015070491,-0.0389452139309858,0.0406242758052674,0.269607843137255,-0.456451216166393," True."," False."," False."," False."," False."
"696","TX",0.646756304682009," no"," yes",2.53154104036764,-0.756560700006696,1.49401292119823,0.169992922859165,-0.984690694726088,-0.235974597386212,0.085,0.396672327767497,0.754165693423454,0.045018281535649,-0.874636602519025,-0.526553113322119,0.27037037037037,1.10116844511117," False."," False."," False."," False."," False."
"697","MA",0.465953425514069," no"," no",-0.542369810884019,-1.18720228765932,-0.256754354404852,0.17,-1.14409975203792,0.498505821487914,0.085031185031185,0.00308109617278965,-1.77553025470214,0.0450175262894342,-0.596072806323011,0.607801664932654,0.270454545454545,0.322358614472388," False."," False."," False."," False."," False."
"699","TX",0.310979529084407," no"," no",-0.542369810884019,-0.604001572542315,1.54706647500439,0.169973190348525,-1.79622771376814,0.0263398379259758,0.0850177304964539,-0.891257094990053,0.599286349660663,0.044977607165707,0.756951346629052,0.0406242758052674,0.269672131147541,-0.456451216166393," False."," False."," False."," False."," False."
"700","DE",-1.78116807271603," no"," no",-0.542369810884019,-0.323987984158325,0.53904895268746,0.170006108735492,0.16015617142252,-0.655677693885713,0.0849975880366618,1.37343800198682,0.0830218704513585,0.0450037565740045,0.0406444421250184,-1.09373050244951,0.270192307692308,-0.456451216166393," False."," False."," False."," False."," False."
"701","NY",-0.567205884017012," no"," no",-0.542369810884019,0.821171035922409,0.53904895268746,0.17,0.396164386143933,-0.183511710323775,0.0850022862368541,-1.25599870751499,1.37368306847462,0.045021645021645,0.518182378461041,2.30933383231481,0.269827586206897,0.322358614472388," False."," False."," False."," False."," False."
"702","ME",0.440124442775792," no"," no",-0.542369810884019,0.380873807291031,0.857370275524385,0.16998001998002,1.43335838241962,0.446042934425477,0.0850074404761905,-0.291597155754137,0.134648318372289,0.0449838187702265,0.995720314797063,-1.09373050244951,0.2703125,1.10116844511117," False."," False."," False."," False."," False."
"703","NM",-0.773837745923228," no"," no",-0.542369810884019,1.31553985403483,-2.11362873762025,0.169991954947707,-0.00960412337709285,1.33791201448692,0.0849824208940231,-1.79383803445854,0.909045037186246,0.0449777777777778,-1.51135385096705,-0.526553113322119,0.270769230769231,0.322358614472388," False."," False."," False."," False."," False."
"705","LA",-0.748008763184951," no"," no",-0.542369810884019,1.25760600816228,1.54706647500439,0.169991856677524,-0.549938720239275,0.0263398379259758,0.085028901734104,-1.80826284399343,0.960671485107176,0.0449910554561717,1.55284790718909,1.74215644318743,0.269718309859155,0.322358614472388," False."," False."," False."," False."," False."
"706","TN",-0.0247972465131942," no"," no",-0.542369810884019,1.12242703445967,-0.734236338660239,0.169991617770327,0.0773462715202701,-1.3376952256974,0.084997540580423,-0.392570822498329,1.42530951639555,0.0449861495844875,2.34874446774913,2.30933383231481,0.269753086419753,-1.23526104680517," False."," False."," False."," False."," False."
"707","MI",0.259321563607853," yes"," no",-0.542369810884019,-1.82254346406161,-0.0975936929863896,0.170034843205575,0.586627155919108,0.0263398379259758,0.0849934181658622,0.540920423116343,0.134648318372289,0.0449955713020372,-0.476688322239006,-0.526553113322119,0.27032967032967,1.10116844511117," False."," False."," False."," True."," True."
"708","MS",-0.489718935802181," no"," no",-0.542369810884019,-0.36454167626911,-0.256754354404852,0.169987623762376,-0.249752833093618,0.498505821487914,0.0850133333333333,0.437886069295739,-1.46577156717655,0.045018115942029,0.000849614097016632,1.74215644318743,0.269902912621359,0.322358614472388," False."," False."," False."," False."," False."
"709","DE",-1.18710146973566," no"," no",-0.542369810884019,1.49513477623974,-0.99950410769101,0.169988367584335,0.437569336095058,-0.970455016260339,0.0850022655188038,0.532677674810695,-1.51739801509749,0.0449866903283052,2.58751343591714,-0.526553113322119,0.270238095238095,0.322358614472388," True."," False."," False."," False."," False."
"710","KS",0.414295460037515," no"," no",-0.542369810884019,0.55467534490868,1.49401292119823,0.169980879541109,-0.709347777551106,-0.393363258573525,0.0849969751966122,-0.0566788290431602,-0.0718574733114328,0.045020325203252,0.120234098181022,2.30933383231481,0.269811320754717,1.10116844511117," False."," False."," False."," False."," False."
"711","RI",-0.205600125681133," no"," yes",0.882125461647237,0.64736949830476,-2.21973584523256,0.17,0.946850220493897,0.236191386175726,0.084997961679576,0.124661633681102,-1.62065091093935,0.0449902723735409,0.000849614097016632,-1.09373050244951,0.269902912621359,-0.456451216166393," False."," False."," False."," False."," False."
"712","NJ",-0.41223198758735," no"," yes",1.93175355719658,1.29236631568581,0.379888291268998,0.170008084074373,-0.672083322595094,0.498505821487914,0.0849790544584081,0.165875375209344,0.702539245502524,0.044990366088632,-1.39196936688305,-1.66090789157689,0.270588235294118,2.65878810638873," False."," False."," False."," False."," True."
"713","WI",0.620927321943732," no"," yes",1.03207233244,0.299766423069461,0.273781183656689,0.17,-0.100695013269568,-1.44262099982228,0.0850025680534155,-1.00459488419272,-0.381616160837015,0.045026525198939,-0.277714182098997,0.0406242758052674,0.269791666666667,-1.23526104680517," False."," False."," False."," False."," False."
"714","MT",-0.644692832231843," no"," yes",1.93175355719658,-0.978640442518137,0.698209614105923,0.170030816640986,0.532800720982646,-0.235974597386212,0.0849977807367954,1.29719258015958,0.23790121421415,0.0449904761904762,-0.675662462379016,-0.526553113322119,0.269767441860465,-0.456451216166393," False."," False."," False."," False."," False."
"715","WV",0.0526897017016369," no"," no",-0.542369810884019,1.13208267543843,-0.150647246792544,0.170012547051443,-0.402951147912781,0.498505821487914,0.0850083287062743,1.22918990663798,0.650912797581593,0.0449845679012346,1.47325825113309,-1.09373050244951,0.27,-1.23526104680517," False."," False."," False."," False."," False."
"716","IL",0.672585287420286," no"," no",-0.542369810884019,-0.912982083862581,-0.99950410769101,0.16996996996997,-1.14616999953548,-0.131048823261337,0.0850208044382802,1.26628227401339,0.134648318372289,0.0450191570881226,0.677361690573048,-0.526553113322119,0.27,1.10116844511117," True."," False."," False."," False."," False."
"718","MN",0.569269356467178," no"," yes",1.78180668640382,0.58943565243221,0.963477383136693,0.17,0.810213885655183,-1.23276945157253,0.085002094679514,-0.310143339441846,-0.0202310253905024,0.0449864498644987,1.47325825113309,2.30933383231481,0.27,-0.456451216166393," False."," False."," False."," False."," False."
"719","TX",-0.0764552119897483," no"," no",-0.542369810884019,-0.874359519947547,-0.309807908211006,0.169970414201183,1.78737070450173,1.1805233532996,0.0849947534102833,0.58831622587382,0.650912797581593,0.0449802718106094,-0.118534869986989,-1.09373050244951,0.27,1.10116844511117," False."," False."," False."," False."," False."
"721","LA",-0.954640625091168," no"," no",-0.542369810884019,-0.766216340985454,1.44095936739208,0.170028409090909,0.267809041295445,0.760820256800103,0.0849882352941176,-1.19211740814622,-1.05275998380911,0.0450247000705716,-1.55114867899506,0.607801664932654,0.2703125,1.87997827574995," True."," True."," True."," True."," False."
"722","AL",-1.44539129711843," no"," no",-0.542369810884019,-0.391577471009633,0.220727629850535,0.169975031210986,-0.8232113899167,0.81328314386254,0.0849812265331664,1.15706585896355,-0.639748400441668,0.045013687915526,1.03551514282507,-0.526553113322119,0.269767441860465,-0.456451216166393," False."," False."," False."," False."," False."
"723","MD",0.156005632654745," no"," no",-0.542369810884019,-0.517100803733491,-0.681182784854085,0.170006506180872,-0.812860152428919,-1.18030656451009,0.0850280723643169,-0.472937618478401,2.09645333936765,0.0450169875424689,-0.277714182098997,2.30933383231481,0.269791666666667,-0.456451216166393," False."," False."," False."," False."," False."
"724","ND",2.22232425171691," no"," no",-0.542369810884019,1.10311575250215,-0.681182784854085,0.169991582491582,-0.881178319848275,0.236191386175726,0.085031847133758,-0.740826938411971,0.186274766293219,0.0449877750611247,1.55284790718909,-1.09373050244951,0.269718309859155,0.322358614472388," False."," False."," False."," False."," False."
"725","DC",-1.78116807271603," no"," no",-0.542369810884019,0.0313396038599805,-0.36286146201716,0.17001647446458,-0.396740405420112,-0.498289032698401,0.0849778270509978,0.141147130292399,1.47693596431648,0.0450096899224806,-1.23279005477104,-1.09373050244951,0.269444444444444,0.322358614472388," False."," False."," False."," False."," False."
"726","MD",-2.40106365843468," no"," no",-0.542369810884019,0.351906884354756,0.485995398881306,0.170005032712632,-1.09441381209657,-0.760603468010589,0.0850034083162918,0.355458586239256,-0.226736817074224,0.0450184501845018,-0.317509010126999,-0.526553113322119,0.270526315789474,0.322358614472388," False."," False."," False."," False."," False."
"727","MA",-1.032127573306," no"," yes",2.98138165274593,-0.567310136823034,0.963477383136693,0.170019854401059,-1.2869468293693,0.131265612050851,0.0850072780203785,-0.555365101534884,-0.0202310253905024,0.0450173812282735,-0.436893494211004,2.30933383231481,0.269565217391304,-0.456451216166393," False."," False."," False."," False."," False."
"728","AR",0.130176649916468," no"," yes",1.10704576783638,0.743925908092343,1.44095936739208,0.17,2.32563505386636,1.33791201448692,0.0849951907662713,-0.0525574548903363,0.650912797581593,0.0450253807106599,-0.516483150267008,2.30933383231481,0.27,1.10116844511117," False."," False."," False."," False."," False."
"729","DC",1.73157357968964," no"," no",-0.542369810884019,0.284317397503448,-0.787289892466393,0.169979508196721,0.619751115880008,0.81328314386254,0.0850108932461874,-0.293657842830549,2.45783847481416,0.0450080949811117,0.637566862545046,-0.526553113322119,0.269747899159664,-1.23526104680517," False."," False."," False."," False."," False."
"730","NJ",-0.541376901278735," yes"," yes",2.00672699259297,0.568193242278942,-1.05255766149716,0.169985707479752,0.549362700963096,-0.655677693885713,0.0850066342326404,-2.01433155163464,0.186274766293219,0.0449901768172888,0.438592722405037,-1.09373050244951,0.270175438596491,0.322358614472388," True."," True."," True."," False."," False."
"731","MD",1.49911273504515," no"," no",-0.542369810884019,-1.90751310467468,1.81233424403516,0.170012239902081,0.888883290562321,0.865746030924978,0.0849896907216495,0.0875692663056854,0.650912797581593,0.0449950932286555,0.796746174657054,1.17497905406004,0.269918699186992,1.10116844511117," False."," False."," False."," False."," False."
"732","RI",0.879217149326502," yes"," yes",0.807152026250855,-0.961260288756372,-0.681182784854085,0.170007651109411,-0.278736298059406,-0.131048823261337,0.0850080601826975,0.108176137069806,0.186274766293219,0.04501953125,0.637566862545046,1.17497905406004,0.269747899159664,-1.23526104680517," False."," False."," False."," False."," False."
"733","AL",0.440124442775792," no"," no",-0.542369810884019,1.64962503189987,0.698209614105923,0.169988717562994,-1.38010796675933,-0.340900371511088,0.0850263355906697,-0.295718529906962,0.341154110056011,0.0449784017278618,1.7120272193011,1.74215644318743,0.26986301369863,-0.456451216166393," False."," True."," True."," False."," False."
"734","MS",0.28515054634613," yes"," no",-0.542369810884019,0.116309244473054,0.379888291268998,0.170026809651475,-0.191785903162043,0.131265612050851,0.0850236468733579,-0.639853271667779,1.47693596431648,0.0449851632047478,0.0804392701530201,1.17497905406004,0.27047619047619,0.322358614472388," False."," False."," False."," False."," False."
"735","NJ",0.491782408252347," no"," no",-0.542369810884019,0.0989290907112885,0.857370275524385,0.169989224137931,-0.512674265283262,-0.917992129197902,0.0850114416475972,-0.2338979176146,1.1671772767909,0.0450053134962806,-1.43176419491105,0.0406242758052674,0.270149253731343,1.87997827574995," True."," False."," False."," False."," True."
"736","TX",1.29248087313893," no"," no",-0.542369810884019,1.3367822641881,-0.415915015823314,0.170004004805767,-0.299438773034968,-0.550751919760838,0.0849810913019989,0.714018137534957,-0.588121952520737,0.0450042698548249,0.0804392701530201,-1.66090789157689,0.27047619047619,-0.456451216166393," False."," False."," False."," False."," False."
"738","WI",-0.283087073895965," no"," yes",1.25699263862915,-0.862772750773037,0.485995398881306,0.170029455081001,1.07313531784483,-2.01971275750909,0.0850039777247415,-0.371963951734209,-0.433242608757946,0.0450137741046832,-1.55114867899506,0.0406242758052674,0.2703125,-1.23526104680517," False."," False."," False."," False."," False."
"739","GA",-1.85865502093086," no"," no",-0.542369810884019,-1.87854618173841,-0.309807908211006,0.169951923076923,-0.00132313338686772,-1.91478698338422,0.0850125313283208,0.887115851953572,0.650912797581593,0.0450123660346249,0.160028926209024,0.0406242758052674,0.270093457943925,-0.456451216166393," False."," False."," False."," False."," False."
"740","ME",-0.515547918540458," no"," no",-0.542369810884019,0.597160165215217,0.326834737462844,0.170009460737938,1.04208160538148,-1.23276945157253,0.0849939975990396,0.00102040909637769,1.52856241223741,0.0449899799599198,-0.397098666183002,-1.09373050244951,0.26989247311828,0.322358614472388," False."," False."," False."," False."," False."
"741","MT",-0.515547918540458," no"," no",-0.542369810884019,0.102791347102792,0.167674076044381,0.170021528525296,1.07727581283994,-0.655677693885713,0.0850158982511924,0.0669623955415646,-0.691374848362598,0.0450197238658777,1.19469445493707,1.17497905406004,0.269924812030075,0.322358614472388," False."," False."," False."," False."," False."
"742","AR",0.595098339205455," no"," no",-0.542369810884019,-1.09837039065474,0.751263167912077,0.169983818770227,0.617680868382452,-0.813066355073026,0.0850043591979076,0.893297913182808,-0.123483921232363,0.0449979415397283,0.000849614097016632,0.0406242758052674,0.269902912621359,-1.23526104680517," False."," False."," False."," False."," False."
"743","ID",0.0785186844399139," no"," no",-0.542369810884019,0.425289755793319,-0.415915015823314,0.170024691358025,-1.18136420699393,1.75761511098642,0.0849824561403509,0.413157824378794,0.134648318372289,0.0449908925318761,-0.0787400419589875,0.0406242758052674,0.27029702970297,1.10116844511117," False."," False."," False."," False."," False."
"744","ND",-0.205600125681133," no"," no",-0.542369810884019,-0.21391367700048,1.49401292119823,0.170011806375443,-0.877037824853163,0.550968708550352,0.0849872773536896,-0.559486475687708,0.186274766293219,0.0450116009280742,0.160028926209024,-1.09373050244951,0.270093457943925,-0.456451216166393," False."," False."," False."," False."," False."
"745","AZ",-0.386403004849073," no"," no",-0.542369810884019,-0.874359519947547,-1.21171832291563,0.169970414201183,-0.798368419946025,-0.131048823261337,0.0850310559006211,-1.44764260562131,0.28952766213508,0.0450116009280742,-0.516483150267008,1.17497905406004,0.27,-1.23526104680517," False."," False."," False."," False."," False."
"746","CA",-0.438060970325627," no"," no",-0.542369810884019,-1.06940346771846,0.220727629850535,0.170023980815348,0.207771863866314,0.131265612050851,0.0850190839694657,-0.275111659142841,-1.10438643173004,0.0450053705692803,0.597772034517045,-1.66090789157689,0.270338983050847,-0.456451216166393," False."," False."," False."," False."," False."
"748","NV",0.930875114803056," no"," no",-0.542369810884019,0.371218166312272,0.432941845075152,0.170005007511267,0.129102458959176,-0.760603468010589,0.0849854227405248,-0.0154650875149186,1.32205662055369,0.0450201207243461,-0.795046946463021,0.607801664932654,0.269879518072289,-1.23526104680517," False."," False."," False."," False."," False."
"749","NV",-1.29041740068877," no"," no",-0.542369810884019,1.29622857207732,0.804316721718231,0.169991922455574,-0.564430452722168,0.498505821487914,0.0850261172373767,1.33634563461141,0.392780557976941,0.0450075642965204,-1.27258488279904,-0.526553113322119,0.270422535211268,-0.456451216166393," False."," False."," False."," False."," False."
"750","AL",2.24815323445518," no"," no",-0.542369810884019,-0.424406650337411,-0.309807908211006,0.170031545741325,1.96955248428669,-1.65247254807203,0.0850016966406515,-1.09938648970767,0.857418589265315,0.0450068399452804,2.50792377986113,-0.526553113322119,0.269879518072289,-1.23526104680517," False."," False."," False."," False."," False."
"751","AL",-0.179771142942856," no"," yes",2.38159416957488,-0.379990701835122,-0.0975936929863896,0.170024875621891,-1.66166162642698,-2.43941585400859,0.0849958088851635,-1.06435480940867,0.0830218704513585,0.0450304259634888,0.000849614097016632,-0.526553113322119,0.269902912621359,1.10116844511117," False."," False."," False."," False."," False."
"752","SC",-0.205600125681133," no"," yes",1.78180668640382,-1.19685792863807,-0.36286146201716,0.170042194092827,1.20770140518598,-1.28523233863496,0.0849941837921675,-0.275111659142841,-0.175110369153294,0.0450053705692803,-0.516483150267008,1.17497905406004,0.27,-0.456451216166393," False."," False."," False."," False."," False."
"754","CO",0.130176649916468," no"," yes",2.45656760497126,-0.775871981964212,-2.48500361426333,0.169992872416251,0.953060962986565,0.708357369737665,0.0850162866449511,-1.81032353106984,-0.691374848362598,0.0450313339301701,0.319208238321031,1.17497905406004,0.27027027027027,-0.456451216166393," False."," False."," False."," False."," False."
"755","OH",1.13750697670927," yes"," no",-0.542369810884019,-0.383852958226626,0.114620522238227,0.169987546699875,0.0504330540520386,1.28544912742448,0.085,0.456432252983447,0.0313954225304281,0.0450157870996843,-0.596072806323011,-1.09373050244951,0.270454545454545,-0.456451216166393," True."," True."," True."," False."," False."
"756","TX",0.156005632654745," no"," no",-0.542369810884019,-1.32431238955768,0.326834737462844,0.169973190348525,-0.0385875883428805,1.07559757917473,0.0849772382397572,2.12764947195364,0.444407005897872,0.0450132100396301,-0.0787400419589875,0.607801664932654,0.27029702970297,-0.456451216166393," False."," False."," False."," False."," False."
"757","ME",-0.41223198758735," no"," no",-0.542369810884019,-1.15823536472304,0.432941845075152,0.170041493775934,-0.481620552819918,1.23298624036204,0.0850255246738514,1.20446166172103,1.11555082886997,0.045,0.0804392701530201,0.607801664932654,0.27047619047619,-1.23526104680517," False."," False."," False."," False."," False."
"758","LA",-0.567205884017012," no"," no",-0.542369810884019,-0.466891470643947,0.963477383136693,0.169993602047345,-1.73619053633901,-2.49187874107103,0.0849611063094209,2.40790291434569,1.11555082886997,0.0450063211125158,-1.39196936688305,0.0406242758052674,0.270588235294118,-0.456451216166393," False."," False."," False."," False."," False."
"759","MT",-0.257258091157688," no"," no",-0.542369810884019,1.19580990589823,-0.522022123435623,0.170008250825083,-0.7900874299558,-0.603214806823276,0.0850061957868649,-1.17769259861133,-0.226736817074224,0.0450140449438202,-1.94909695927508,-1.09373050244951,0.27037037037037,-0.456451216166393," False."," False."," False."," False."," False."
"760","NJ",0.517611390990624," no"," no",-0.542369810884019,-0.0401121393828307,-0.946450553884856,0.170011210762332,-0.349124712976319,0.970671805049853,0.0850027367268747,1.06845631467784,0.496033453818802,0.0449880668257757,0.199823754237026,-1.09373050244951,0.27037037037037,-0.456451216166393," False."," False."," False."," False."," False."
"761","UT",1.06002002849444," no"," no",-0.542369810884019,1.51058380180575,-0.256754354404852,0.170003865481252,-0.191785903162043,1.65268933686154,0.0850236468733579,0.981907457468528,-1.36251867133469,0.0449838187702265,0.438592722405037,-1.09373050244951,0.270175438596491,-0.456451216166393," True."," False."," False."," False."," False."
"762","DC",-0.283087073895965," no"," yes",0.807152026250855,-1.08485249328448,0.273781183656689,0.169991954947707,-0.0717115483037804,-1.07538079038521,0.0850076491585926,1.8638815261729,0.547659901739732,0.045,-1.23279005477104,-0.526553113322119,0.269444444444444,-0.456451216166393," False."," False."," False."," False."," False."
"763","UT",1.7832315451662," no"," no",-0.542369810884019,-1.65260418283547,0.804316721718231,0.169968387776607,2.40637470627105,0.236191386175726,0.0849905003166561,-0.382267387116269,-1.46577156717655,0.0450276243093923,0.199823754237026,1.17497905406004,0.27037037037037,-1.23526104680517," False."," False."," False."," False."," False."
"764","CO",1.03419104575616," no"," no",-0.542369810884019,0.0294084756642289,0.114620522238227,0.17,0.0152388465935825,0.970671805049853,0.0850224663005492,0.192664307202701,1.63181530807927,0.044997606510292,1.23448928296507,-0.526553113322119,0.270149253731343,1.87997827574995," False."," False."," False."," False."," False."
"765","MA",0.827559183849948," no"," no",-0.542369810884019,-0.356817163486103,-1.95446807620178,0.17,1.62589139969235,0.393580047363039,0.0850053937432578,-0.0422540195082759,-0.89788064004632,0.0450126582278481,-0.476688322239006,0.0406242758052674,0.27032967032967,-0.456451216166393," False."," False."," False."," False."," False."
"766","FL",-0.283087073895965," no"," no",-0.542369810884019,-0.0748724469063608,-0.840343446272548,0.169988674971687,0.456201563573064,0.0263398379259758,0.0850180505415162,-0.293657842830549,-0.536495504599807,0.0450080949811117,-0.357303838155,-1.66090789157689,0.270212765957447,-1.23526104680517," False."," False."," False."," False."," False."
"767","RI",-0.748008763184951," no"," no",-0.542369810884019,0.353838012550508,2.23676267448439,0.170020120724346,0.0856272615104947,0.498505821487914,0.0849779086892489,-0.46263418309634,0.496033453818802,0.0450028232636928,1.95079618746911,-1.09373050244951,0.269736842105263,1.87997827574995," False."," False."," False."," False."," False."
